Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
17.84,2,0.4634495399009404869594069340,0.468177210010092,0.468177210010092,0.46401469814263,0.46401469814263,0.11109933744605,0.1273708077284146006931539868,0.0961041905972714006931539868,0.0312666171311432,4.2615093841793351874889986932,46.014616125050409807665318903,47.725317066115957140894359976,1188632000
17.85,2,0.4634464915194597179594069340,0.468173328351946,0.468173328351946,0.464011646043769,0.464011646043769,0.111075635250846,0.1273469845040319332531345800,0.0960803673728887332531345800,0.0312666171311432,4.2606144415008365423741909719,46.007113235273240293366363882,47.718658510876612455124442052,1189298000
17.86,2,0.4634434514751483839594069340,0.468169455330843,0.468169455330843,0.464008602292245,0.464008602292245,0.111051941206026,0.1273231697264965574097981479,0.0960565525953533574097981479,0.0312666171311432,4.2597201637593472194498064062,45.999581137275739160127129149,47.71197546717117532995904644,1189964000
17.87,2,0.4634404176898908779594069340,0.468165589842001,0.468165589842001,0.464005564807407,0.464005564807407,0.11102828329314,0.1272993913217568344148520804,0.0960327741906136344148520804,0.0312666171311432,4.258827349726883805571545253,45.992060018887757719539943777,47.705302023708200239931072473,1190631000
17.88,2,0.4634373913187082959594069340,0.468161732849184,0.468161732849184,0.464002534745686,0.464002534745686,0.111004655974738,0.1272756437893706256280231026,0.0960090266582274256280231026,0.0312666171311432,4.2579358405799415355090621696,45.984546164205338881617285086,47.698635061035819036451023924,1191297000
17.89,2,0.4634343732834007519594069340,0.46815788463984,0.46815788463984,0.463999513030004,0.463999513030004,0.110981041037143,0.1272519089367888662093872156,0.0959852918056456662093872156,0.0312666171311432,4.2570451138928926721610802162,45.977058133006025101220091304,47.691990681719693374484014164,1191963000
17.90,2,0.4634312615835379399594069340,0.46815394397832,0.46815394397832,0.463996397535548,0.463996397535548,0.110957465725247,0.1272282104592322432256392503,0.0959615933280890432256392503,0.0312666171311432,4.2561558472363624502972540509,45.969554078443969459646129877,47.685332776517873996431309933,1192629000
17.91,2,0.4634283572186888279594069340,0.468150211951695,0.468150211951695,0.463993489628941,0.463993489628941,0.110933916773395,0.1272045456069142743403891574,0.0959379284757710743403891574,0.0312666171311432,4.2552679605873117807302611325,45.962059177298404162883117513,47.678682935719726899739513277,1193296000
17.92,2,0.4634253611884270779594069340,0.468146388159094,0.468146388159094,0.46399048994514,0.46399048994514,0.110910369744728,0.1271808794740231005256704252,0.0959142623428799005256704252,0.0312666171311432,4.2543804527204315742727789184,45.954556526626649221516006555,47.672027086330799044671497485,1193962000
17.93,2,0.4634223724923233739594069340,0.468142573853256,0.468142573853256,0.46398749760444,0.46398749760444,0.110886883974345,0.1271572748931835781725949464,0.0958906577620403781725949464,0.0312666171311432,4.2534951224103584177805076672,45.947102187627352998061692512,47.66541251214663527069083192,1194628000
17.94,2,0.4634192901299481209594069340,0.468138665875402,0.468138665875402,0.463984411483247,0.463984411483247,0.110863402947297,0.1271336717836817479919683759,0.0958670546525385479919683759,0.0312666171311432,4.2526102472239918699800792366,45.93961645089308633141093798,47.65877164314330111534106041,1195295000
17.95,2,0.4634163151008751039594069340,0.468134866591707,0.468134866591707,0.463981432826245,0.463981432826245,0.110839955266109,0.1271101057930992880312530597,0.0958434886619560880312530597,0.0312666171311432,4.2517268471418198698132394854,45.932141053444799846001723656,47.6521398097635627942555726,1195961000
17.96,2,0.4634133484046798069594069340,0.468131076184655,0.468131076184655,0.463978462512282,0.463978462512282,0.110816522719734,0.1270865552378998094307892671,0.0958199381067566094307892671,0.0312666171311432,4.2508442997288519760066202738,45.924693806689461220706753233,47.645532517573600453901235915,1196627000
17.97,2,0.4634103880409328959594069340,0.468127293043928,0.468127293043928,0.463975498538489,0.463975498538489,0.110793116584275,0.1270630313311186432363415388,0.0957964141999754432363415388,0.0312666171311432,4.2499629249674147754159218567,45.917225019375870249915729586,47.638907076468204301651133325,1197293000
17.98,2,0.4634074350092112279594069340,0.468123518413383,0.468123518413383,0.463972541905663,0.463972541905663,0.110769743802636,0.1270395410548407422961073800,0.0957729239236975422961073800,0.0312666171311432,4.2490829216320491788538216967,45.909765442204384383201467267,47.632289741276462001133666309,1197960000
17.99,2,0.4634044893090885119594069340,0.46811975177949,0.46811975177949,0.463969592613376,0.463969592613376,0.11074638968147,0.1270160697067472419603833831,0.0957494525756040419603833831,0.0312666171311432,4.248203867284900421089974448,45.902308725498288812734769065,47.625675243104089031839314085,1198626000
18.00,2,0.4634014509401411359594069340,0.468115893228559,0.468115893228559,0.463966550539259,0.463966550539259,0.110723061944232,0.1269926215186507130772217826,0.0957260043875075130772217826,0.0312666171311432,4.2473258819109807650231031707,45.894882232377829842638774657,47.619086969726135917290922553,1199292000
18.01,2,0.4633985199019461739594069340,0.468112143343548,0.468112143343548,0.46396361592678,0.46396361592678,0.110699766817354,0.1269692097134350475921745832,0.0957025925822918475921745832,0.0312666171311432,4.2464493430705797693798397236,45.887440409840576409761186115,47.612485748113562988177694674,1199959000
18.02,2,0.4633955951940784989594069340,0.468108400479224,0.468108400479224,0.463960687652348,0.463960687652348,0.110676491128102,0.1269458175790235770768546186,0.0956792004478803770768546186,0.0312666171311432,4.2455737707504796970589071662,45.880000753887527446245579321,47.605886757330408802222754444,1200625000
18.03,2,0.4633925788161182189594069340,0.468104567036901,0.468104567036901,0.463957667596035,0.463957667596035,0.110653251515578,0.1269224583382352672286397043,0.0956558412070920672286397043,0.0312666171311432,4.2446995425090957828299601541,45.872570574586107777752459634,47.599296104038961821743313455,1201291000
18.04,2,0.4633896687676406719594069340,0.468100840309958,0.468100840309958,0.463954753998869,0.463954753998869,0.110630017382369,0.1268991082977382262973432733,0.0956324911665950262973432733,0.0312666171311432,4.2438259783350089375056761465,45.865164505810756323654320441,47.592726599322547478970427476,1201957000
18.05,2,0.4633867670482262929594069340,0.468097123212846,0.468097123212846,0.463951848740924,0.463951848740924,0.110606820061831,0.1268757953835621478778156512,0.0956091782524189478778156512,0.0312666171311432,4.2429538770025657479417554036,45.857742466654994993042222342,47.586143582330010434374300823,1202623000
18.06,2,0.4633838706574538989594069340,0.468093412595669,0.468093412595669,0.463948948818118,0.463948948818118,0.110583655430809,0.1268525153651360883518733700,0.0955858982339928883518733700,0.0312666171311432,4.2420831160673914489078525806,45.850330419634757580532042939,47.579569341120482800301297159,1203290000
18.07,2,0.4633808825949030409594069340,0.468089610571998,0.468089610571998,0.463945957111744,0.463945957111744,0.110560503199892,0.1268292445492203093538351632,0.0955626274180771093538351632,0.0312666171311432,4.2412130155206783033026907392,45.842915131403284877352198485,47.572992814685811088711405169,1203956000
18.08,2,0.4633780018601545249594069340,0.468085917089644,0.468085917089644,0.463943072864054,0.463943072864054,0.110537380095825,0.1268060066304476710583241715,0.0955393894993044710583241715,0.0312666171311432,4.2403442529162401938098789367,45.835535708190378021614784583,47.566447227211247392258619097,1204622000
18.09,2,0.4633751274527888039594069340,0.468082230599358,0.468082230599358,0.463940194951463,0.463940194951463,0.110514275694303,0.1267827876468477316923086391,0.0955161705157045316923086391,0.0312666171311432,4.2394764270255993833281402294,45.828132849252705758136339385,47.559881938090833582707619063,1205289000
18.10,2,0.4633721603723876419594069340,0.468078452675365,0.468078452675365,0.463937224252826,0.463937224252826,0.110491211638277,0.1267596057931749541385326002,0.0954929886620317541385326002,0.0312666171311432,4.238610057842588134756197679,45.820740461461083255392402268,47.553325781092964936945946953,1205955000
18.11,2,0.4633693006185335949594069340,0.468074782316926,0.468074782316926,0.463934361011616,0.463934361011616,0.110468148802937,0.1267364289134290944466483108,0.0954698117822858944466483108,0.0312666171311432,4.2377442229182546547346375401,45.813344401799780267494778322,47.546767014674156451459453782,1206621000
18.12,2,0.4633664472663548109594069340,0.468071120173075,0.468071120173075,0.463931504179888,0.463931504179888,0.110445137547207,0.1267133038685573780043599845,0.0954466867374141780043599845,0.0312666171311432,4.2368802634723468822052056746,45.805992015385216090818970616,47.540245652422973214764559241,1207288000
18.13,2,0.4633635011642597449594069340,0.468067365396411,0.468067365396411,0.463928554485139,0.463928554485139,0.110422134504694,0.1266901837990601555055675049,0.0954235666679169555055675049,0.0312666171311432,4.236016835831654375894533939,45.798608666690326445046379262,47.533698296973316352115988459,1207954000
18.14,2,0.4633606623874603109594069340,0.468063719254665,0.468063719254665,0.463925712246564,0.463925712246564,0.110399163341331,0.1266670993805979195122333526,0.0954004822494547195122333526,0.0312666171311432,4.2351548175416150747443681928,45.791237251242351430228217516,47.527161338950845746931116618,1208620000
18.15,2,0.4633578299355427119594069340,0.468060080250308,0.468060080250308,0.463922876340584,0.463922876340584,0.11037621511373,0.1266440381330165281868982386,0.0953774210018733281868982386,0.0312666171311432,4.2342938498247328614383174925,45.783896508589954149290805366,47.520650980563121876482173862,1209286000
18.16,2,0.4633549058080922479594069340,0.468056350201395,0.468056350201395,0.463919948647277,0.463919948647277,0.110353289758446,0.1266209965664097144485117192,0.0953543794352665144485117192,0.0312666171311432,4.2334338314550699988751048975,45.776531726321880411024503287,47.51412038262885729509870426,1209953000
18.17,2,0.4633520880046924699594069340,0.468052727202363,0.468052727202363,0.463917127407678,0.463917127407678,0.11033037961715,0.1265979739405093405659938818,0.0953313568093661405659938818,0.0312666171311432,4.2325747399780473978674078666,45.769169424258688310329115865,47.507592275181211753899015304,1210619000
18.18,2,0.4633492765249302069594069340,0.468049111679156,0.468049111679156,0.463914312499429,0.463914312499429,0.110307502138846,0.1265749842186067134902857910,0.0953083670874635134902857910,0.0312666171311432,4.2317169741650502931848810586,45.761817210244452210727506351,47.501073011623213263544846246,1211285000
18.19,2,0.4633463724433584409594069340,0.468045404428268,0.468045404428268,0.463911404876445,0.463911404876445,0.110284654544415,0.1265520211611232283370273831,0.0952854040299800283370273831,0.0312666171311432,4.2308603540178452716832247303,45.754496331224845643747923507,47.494580870910471793820108883,1211951000
18.20,2,0.4633434756095521319594069340,0.468041705699767,0.468041705699767,0.463908504510065,0.463908504510065,0.110261843070592,0.1265290944996706152981094562,0.0952624773685274152981094562,0.0312666171311432,4.2300051570791132441751163405,45.747160962573978788623462389,47.48807647018936387512788008,1212618000
18.21,2,0.4633406850981445099594069340,0.468038113288655,0.468038113288655,0.46390571059574,0.46390571059574,0.110239025882306,0.1265061658376591308360690862,0.0952395487065159308360690862,0.0312666171311432,4.2291502821201251214732333489,45.739818160142918876843436615,47.481566306309392624768841838,1213284000
18.22,2,0.4633379009087267179594069340,0.468034528743146,0.468034528743146,0.463902923011114,0.463902923011114,0.110216252566072,0.1264832812954805814126523078,0.0952166641643373814126523078,0.0312666171311432,4.2282970491453074904332760132,45.732489244743306023225409539,47.475068104496585231478428303,1213950000
18.23,2,0.4633350250408862269594069340,0.468030853489963,0.468030853489963,0.463900043636268,0.463900043636268,0.11019351185209,0.1264604261700401289927190342,0.0951938090388969289927190342,0.0312666171311432,4.2274450356946042337388533899,45.725194519511098532539982647,47.468599436484109453426921859,1214616000
18.24,2,0.4633322555687667119594069340,0.468027284897118,0.468027284897118,0.463897270786888,0.463897270786888,0.110170773140954,0.1264375767686184923935327085,0.0951709596374752923935327085,0.0312666171311432,4.2265935617740889663747341405,45.717869737175239878871396145,47.462105522904962824937945771,1215283000
18.25,2,0.4633293923427690079594069340,0.468023623737699,0.468023623737699,0.4638944040693,0.4638944040693,0.110148073342203,0.1264147630253506912528391832,0.0951481458942074912528391832,0.0312666171311432,4.2257434836861455710245273204,45.710556001561855702499506685,47.455621233382564465446227406,1215949000
18.26,2,0.4633265364371195369594069340,0.468019970712014,0.468019970712014,0.463891544680987,0.463891544680987,0.110125396452221,0.1263919724607597714829529696,0.0951253553296165714829529696,0.0312666171311432,4.2248944426725919866299787903,45.703246237834643450601640238,47.449140651018321141314437678,1216615000
18.27,2,0.4633237868514104749594069340,0.468016424854155,0.468016424854155,0.463888791742268,0.463888791742268,0.110102738271623,0.1263692043342585491655295914,0.0951025872031153491655295914,0.0312666171311432,4.224046416269752095874697608,45.695967826074162542562006508,47.442687249259154012248481627,1217282000
18.28,2,0.4633210446594603689594069340,0.46801288744718,0.46801288744718,0.463886046206324,0.463886046206324,0.110080109975717,0.1263464663691757539317112969,0.0950798492380325539317112969,0.0312666171311432,4.2231996244872081616574068305,45.688670541714234241521527159,47.436217890875391505270547003,1217948000
18.29,2,0.4633182097123266289594069340,0.468009258107557,0.468009258107557,0.463883207802085,0.463883207802085,0.11005751009424,0.1263237535928093399886559576,0.0950571364616661399886559576,0.0312666171311432,4.2223539236200810947907839169,45.681379849430735214942070139,47.429754457434895125956655431,1218614000
18.30,2,0.4633154810839107519594069340,0.468005735716834,0.468005735716834,0.463880475846216,0.463880475846216,0.110034922688043,0.1263010570165865995960188862,0.0950344398854433995960188862,0.0312666171311432,4.2215090549172718060875063271,45.674089832544904090753719549,47.423291983129915944056112909,1219280000
18.31,2,0.4633126587738049249594069340,0.468002120466434,0.468002120466434,0.463877650094415,0.463877650094415,0.110012363729883,0.1262783856303148864070055590,0.0950117684991716864070055590,0.0312666171311432,4.2206652746703455303172287172,45.666832550441717332207114269,47.416857838439094893701761179,1219947000
18.32,2,0.4633098428555063099594069340,0.467998512716206,0.467998512716206,0.463874830742216,0.463874830742216,0.109989836176205,0.1262557458911469461229908132,0.0949891287600037461229908132,0.0312666171311432,4.2198227666156288543356513464,45.659556506060989431796000248,47.410407806672164806195788146,1220613000
18.33,2,0.4633071351807261819594069340,0.467995014128762,0.467995014128762,0.463872119765535,0.463872119765535,0.109967329275173,0.1262331306017697566592931485,0.0949665134706265566592931485,0.0312666171311432,4.2189813233178183649984744737,45.652286814797014385479230715,47.403963498345230269593000389,1221279000
18.34,2,0.4633043328230411849594069340,0.467991421462115,0.467991421462115,0.463869313990487,0.463869313990487,0.109944844623037,0.1262105342644188635140489913,0.0949439171332756635140489913,0.0312666171311432,4.2181407860301192970753527582,45.645019708476394173833897509,47.397521747573502089645806441,1221945000
18.35,2,0.4633016378557075949594069340,0.467987936842657,0.467987936842657,0.463866615736748,0.463866615736748,0.109922373153307,0.1261879548722358038619875639,0.0949213377410926038619875639,0.0312666171311432,4.2173010960128125613789636564,45.637779663450234524141526411,47.391103557657201958447993144,1222612000
18.36,2,0.4632988491309224479594069340,0.46798435962741,0.46798435962741,0.463863823611224,0.463863823611224,0.109899939861897,0.1261654104035685250384223341,0.0948987932724253250384223341,0.0312666171311432,4.2164627670601690687219846268,45.630525371700998539766092086,47.384673304764930606838873469,1223278000
18.37,2,0.4632960677220227699594069340,0.467980790054408,0.467980790054408,0.463861038810507,0.463861038810507,0.109877515532858,0.1261428751585240765724357911,0.0948762580273808765724357911,0.0312666171311432,4.2156250616770154059601159276,45.62326846262688987136204805,47.378241261672691326586872008,1223944000
18.38,2,0.4632933927020238949594069340,0.467977328718948,0.467977328718948,0.463858360528428,0.463858360528428,0.109855138567495,0.1261203910257382427454863512,0.0948537738945950427454863512,0.0312666171311432,4.2147891786369268078630122193,45.616029415447349557206499311,47.371824482572456482293454025,1224611000
18.39,2,0.4632906239236075399594069340,0.467973773716279,0.467973773716279,0.463855588373596,0.463855588373596,0.109832769126688,0.1260979111439862908188027021,0.0948312940128430908188027021,0.0312666171311432,4.2139537742172155373293965586,45.608812600726155307639691265,47.365427272326077994372568183,1225277000
18.40,2,0.4632878624598719279594069340,0.467970226694304,0.467970226694304,0.463852823542366,0.463852823542366,0.10981041837469,0.1260754502181813428422526233,0.0948088330870381428422526233,0.0312666171311432,4.2131192684351954770428780037,45.601572830101383792164593459,47.359010716298488334734048319,1225943000
18.41,2,0.4632852073835950739594069340,0.467966787421207,0.467966787421207,0.463850165228329,0.463850165228329,0.109788101034305,0.1260530264440168488361530989,0.0947864093128736488361530989,0.0312666171311432,4.2122861813115988899021796119,45.594344284716372120943122448,47.352603897277749187402597359,1226609000
18.42,2,0.4632824595479390359594069340,0.467963256089725,0.467963256089725,0.463847414041797,0.463847414041797,0.109765808628057,0.1260306243760085598614102208,0.0947640072448653598614102208,0.0312666171311432,4.211454069118422362763001646,45.587120262781975742688811735,47.34620125309403019685871888,1227276000
18.43,2,0.4632797170257618019594069340,0.467959731102047,0.467959731102047,0.463844668175223,0.463844668175223,0.10974354544806,0.1260082517378433471116754738,0.0947416346067001471116754738,0.0312666171311432,4.2106231518755654543519759597,45.579930392327740636975193049,47.339828090621932943530580563,1227942000
18.44,2,0.4632769818896057789594069340,0.467956213852849,0.467956213852849,0.463841929703678,0.463841929703678,0.109721291974139,0.1259858890699112798864963226,0.0947192719387680798864963226,0.0312666171311432,4.2097928708587804275678256128,45.57271168422879660098993476,47.333430639664976458826057447,1228608000
18.45,2,0.4632742529931134269594069340,0.467952704066115,0.467952704066115,0.463839197479405,0.463839197479405,0.109699073189709,0.1259635613307728691478442229,0.0946969441996296691478442229,0.0312666171311432,4.2089639398307125171802052659,45.565504907981481048266916234,47.327043552129884022535359116,1229274000
18.46,2,0.4632716314816881519594069340,0.467949302443375,0.467949302443375,0.463836572771151,0.463836572771151,0.109676871084174,0.1259412540352393793013231829,0.0946746369040961793013231829,0.0312666171311432,4.2081359425738269579587695725,45.558300338559586366121508247,47.32065866235810328499981615,1229941000
18.47,2,0.4632689152092876079594069340,0.467945806855471,0.467945806855471,0.463833853186365,0.463833853186365,0.109654696732854,0.1259189711976766494133662500,0.0946523540665334494133662500,0.0312666171311432,4.2073089928437316888452643966,45.551128690715920789318686115,47.314302255127403479823820211,1230607000
18.48,2,0.4632662062483798729594069340,0.467942319123424,0.467942319123424,0.463831140921987,0.463831140921987,0.109632537587026,0.1258967038305085547465174993,0.0946300866993653547465174993,0.0312666171311432,4.206482831917920592523298792,45.543932539993270316645895059,47.30792520201124965706853601,1231273000
18.49,2,0.4632635036711110969594069340,0.467938838857919,0.467938838857919,0.463828435049033,0.463828435049033,0.109610409116976,0.1258744673810100520524170214,0.0946078502498668520524170214,0.0312666171311432,4.2056579010807216079346186198,45.53674362380406647040637267,47.301554526921441937168826558,1231940000
18.50,2,0.4632609073319177779594069340,0.467935465870699,0.467935465870699,0.463825835543708,0.463825835543708,0.109588304868076,0.1258522588818645004748102508,0.0945856417507213004748102508,0.0312666171311432,4.2048341140773442938058557373,45.529562848183824824431468338,47.295191040789315222759680865,1232606000
18.51,2,0.4632582183754180999594069340,0.46793200080149,0.46793200080149,0.463823143308133,0.463823143308133,0.109566220801509,0.1258300673391431088681984419,0.0945634502079999088681984419,0.0312666171311432,4.2040111547074552369927104024,45.522409564531021216137162784,47.288851467444912414501652032,1233272000
18.52,2,0.4632555346563593239594069340,0.467928541704761,0.467928541704761,0.463820456316385,0.463820456316385,0.109544157509343,0.1258078967666036435876198174,0.0945412796354604435876198174,0.0312666171311432,4.2031891367092853483078600757,45.51523513694132532003814968,47.282494054137025641285128978,1233938000
18.53,2,0.4632528583190503389594069340,0.467925091291136,0.467925091291136,0.46381777671539,0.46381777671539,0.109522131096245,0.1257857633537020799759801661,0.0945191462225588799759801661,0.0312666171311432,4.2023685226291398625209594129,45.508071544033285776952383937,47.276146024291565701284463608,1234605000
18.54,2,0.4632502882185536839594069340,0.467921747815044,0.467921747815044,0.463815203480758,0.463815203480758,0.109500119182673,0.1257636481635608814904359672,0.0944970310324176814904359672,0.0312666171311432,4.2015487687179653664877086736,45.500911370561374659120767389,47.269801246022004067076602664,1235271000
18.55,2,0.4632475244988614389594069340,0.467918211315426,0.467918211315426,0.46381243639082,0.46381243639082,0.109478134471948,0.1257415534232711372899105351,0.0944749362921279372899105351,0.0312666171311432,4.2007299375297484470638081151,45.493779362792598273245678186,47.263480911409191904515682737,1235937000
18.56,2,0.4632448670153543659594069340,0.467914781848677,0.467914781848677,0.463809775666617,0.463809775666617,0.109456167008804,0.1257194796554483044721292642,0.0944528625243051044721292642,0.0312666171311432,4.1999120427888743390189123978,45.486627258471589283465168993,47.257143626845215582568145045,1236604000
18.57,2,0.4632423159117124159594069340,0.467911459514471,0.467911459514471,0.463807221452006,0.463807221452006,0.10943421552551,0.1256974255966129328016559833,0.0944308084654697328016559833,0.0312666171311432,4.199095047051863953165698979,45.479477154800724122871482695,47.250808354400048171344668315,1237270000
18.58,2,0.4632396720436295649594069340,0.467908045091247,0.467908045091247,0.463804574359832,0.463804574359832,0.109412288244365,0.1256753925113230859916593596,0.0944087753801798859916593596,0.0312666171311432,4.1982789852981638763598681173,45.472332389569223858861571877,47.244477939468879318018220998,1237936000
18.59,2,0.4632370335544749509594069340,0.467904637129479,0.467904637129479,0.463801932653145,0.463801932653145,0.109390391680954,0.1256533903505570881928431414,0.0943867732194138881928431414,0.0312666171311432,4.1974641413548593433710744707,45.465221293504084234553993374,47.238176556205207804399452228,1238602000
18.60,2,0.4632344023002527209594069340,0.467901237286788,0.467901237286788,0.463799298190213,0.463799298190213,0.109368520057058,0.1256314133974641908224010942,0.0943647962663209908224010942,0.0312666171311432,4.1966503501987812650119954959,45.458090630252082057649889905,47.231858617531450580728224789,1239269000
18.61,2,0.4632317764240258679594069340,0.467897843609212,0.467897843609212,0.463796669111835,0.463796669111835,0.109346670691476,0.1256094589042856350689101814,0.0943428417731424350689101814,0.0312666171311432,4.1958375318649519041813542556,45.450964877643965490924596255,47.225545146557309013381186478,1239935000
18.62,2,0.4632291577821088609594069340,0.46789445819786,0.46789445819786,0.463794047276588,0.463794047276588,0.109324850497035,0.1255875338529657002428571652,0.0943209167218225002428571652,0.0312666171311432,4.1950258851239108196057826034,45.443847396763309334961979031,47.219238939550037641105921094,1240601000
18.63,2,0.4632265445172535559594069340,0.467891078463442,0.467891078463442,0.46379143082496,0.46379143082496,0.109303038608064,0.1255656173001778412186456169,0.0942990001690346412186456169,0.0312666171311432,4.1942148087460745981409808011,45.436753469133903156214851602,47.212953355181387799710038814,1241267000
18.64,2,0.4632239384860887109594069340,0.467887707212406,0.467887707212406,0.463788821615844,0.463788821615844,0.109281262126569,0.1255437364293626750207438894,0.0942771192982194750207438894,0.0312666171311432,4.1934050802321941505996263053,45.429645071448126159704855673,47.206655451478847584914688408,1241934000
18.65,2,0.4632213388310578559594069340,0.467884342907585,0.467884342907585,0.463786218790638,0.463786218790638,0.109259501635918,0.1255218717820691695720236825,0.0942552546509259695720236825,0.0312666171311432,4.192596140891250387794396576,45.422538027865135163528751133,47.200359034040672575144910231,1242600000
18.66,2,0.4632187444090945039594069340,0.467880984692964,0.467880984692964,0.46378362120488,0.46378362120488,0.10923776541618,0.1255000316034494811867976119,0.0942334144723062811867976119,0.0312666171311432,4.1917882256819942205379690695,45.415438053295939830747725264,47.194068902595258525215975308,1243266000
18.67,2,0.4632161573623395389594069340,0.467877634450199,0.467877634450199,0.463781031003325,0.463781031003325,0.109216045895711,0.1254782083921388731855543415,0.0942115912609956731855543415,0.0312666171311432,4.1909811184586965596430212456,45.408364521240639228474697421,47.187801763738072668707148563,1243933000
18.68,2,0.4632135756191082059594069340,0.467874290881378,0.467874290881378,0.463778446111761,0.463778446111761,0.109194365341066,0.1254564243558331097819931807,0.0941898072246899097819931807,0.0312666171311432,4.1901754541775039919652533619,45.401278761817470972207083882,47.181524178063636422609566731,1244599000
18.69,2,0.4632110011080172639594069340,0.467870954576267,0.467870954576267,0.463775868461156,0.463775868461156,0.109172685311537,0.1254346410978223687861139958,0.0941680239666791687861139958,0.0312666171311432,4.189370131606261752274320076,45.394188103654838922797414566,47.175242896387916310310854907,1245265000
18.70,2,0.4632084329707516139594069340,0.467867625920187,0.467867625920187,0.463773297192149,0.463773297192149,0.109151041465143,0.1254128942678532346495528994,0.0941462771367100346495528994,0.0312666171311432,4.1885661707875064274259216495,45.387108147986991034000312951,47.168970864750807627061531891,1245931000
18.71,2,0.4632058700650120839594069340,0.467864303282875,0.467864303282875,0.463770731161048,0.463770731161048,0.109129419888291,0.1253911699039123304996790754,0.0941245527727691304996790754,0.0312666171311432,4.1877631704915732521897127363,45.380059417839268174882447138,47.16272585589645176652615267,1246598000
18.72,2,0.4632033135321774999594069340,0.467860988171894,0.467860988171894,0.463768171510624,0.463768171510624,0.109107831007315,0.1253694784785940620552297132,0.0941028613474508620552297132,0.0312666171311432,4.1869614294887188134213935983,45.372994451277849402296518691,47.156467028700118629455910169,1247264000
18.73,2,0.4632007643009484399594069340,0.467857680663777,0.467857680663777,0.463765619170709,0.463765619170709,0.109086250370657,0.1253477955579081442141924011,0.0940811784267649442141924011,0.0312666171311432,4.1861602465492240219336416934,45.365927247343544383288417157,47.150206687054702396833842128,1247930000
18.74,2,0.4631982203003235819594069340,0.467854379025826,0.467854379025826,0.463763072067777,0.463763072067777,0.109064687774601,0.1253261308717003830312900741,0.0940595137405571830312900741,0.0312666171311432,4.1853598991651797885391344786,45.358863573990508946264212169,47.143949658188610035624468854,1248596000
18.75,2,0.4631955826712319469594069340,0.467850984851942,0.467850984851942,0.463760431222202,0.463760431222202,0.109043161370468,0.1253044991259112013541143745,0.0940378819947680013541143745,0.0312666171311432,4.1845608073833013480075266119,45.351835670360450763693192144,47.137723416745578959904046749,1249263000
18.76,2,0.4631931503425981579594069340,0.467847796765992,0.467847796765992,0.46375799592744,0.46375799592744,0.109021646759556,0.1252828863585237316515304973,0.0940162692273805316515304973,0.0312666171311432,4.1837625699737809632375411535,45.344784859876589382239909337,47.131477796523047156891181225,1249929000
18.77,2,0.4631906252436555619594069340,0.467844516611441,0.467844516611441,0.46375546774924,0.46375546774924,0.109000157103834,0.1252612953179763639456880713,0.0939946781868331639456880713,0.0312666171311432,4.1829652644261481929558099612,45.337738789034698605830271697,47.125236478118887409767511717,1250595000
18.78,2,0.4631880065148758339594069340,0.467841143676004,0.467841143676004,0.463752845827025,0.463752845827025,0.108978696664808,0.1252397302383205774490976576,0.0939731131071773774490976576,0.0312666171311432,4.1821690107895409761040788921,45.330699911284371830504081849,47.119001512627093338293792548,1251262000
18.79,2,0.4631854930854171999594069340,0.467837877131938,0.467837877131938,0.463750329332539,0.463750329332539,0.10895726198063,0.1252181946108295811129716591,0.0939515774796863811129716591,0.0312666171311432,4.1813739078341531953659570062,45.323694620385440143359509356,47.112795498856831139376459008,1251928000
18.80,2,0.4631829858847343549594069340,0.467834617091471,0.467834617091471,0.463747819074425,0.463747819074425,0.10893583483998,0.1251966667492432252469879937,0.0939300496181000252469879937,0.0312666171311432,4.1805793330469071136401673606,45.316661154891683049231328024,47.106565715465829966945623768,1252594000
18.81,2,0.4631803850528552519594069340,0.467831264390642,0.467831264390642,0.463745215070935,0.463745215070935,0.108914440406388,0.1251751683409906810744545458,0.0939085512098474810744545458,0.0312666171311432,4.1797859064794379656963646148,45.309637081345802821301217846,47.100344123032278492968639371,1253260000
18.82,2,0.4631779905191615019594069340,0.467828119019851,0.467828119019851,0.463742817617203,0.463742817617203,0.108893064711787,0.1251536958960271023717125218,0.0938870787648839023717125218,0.0312666171311432,4.1789935269018380144332718276,45.302618747370309755392552552,47.094127628998193118416120936,1253927000
18.83,2,0.4631754022133349849594069340,0.467824780273546,0.467824780273546,0.463740226155041,0.463740226155041,0.108871710527911,0.1251322381999777924250169322,0.0938656210688345924250169322,0.0312666171311432,4.1782018717985211425344980555,45.295627959552930819450360888,47.087935078647454315956066928,1254593000
18.84,2,0.4631729192749544219594069340,0.467821547865058,0.467821547865058,0.463737740188816,0.463737740188816,0.108850378610918,0.1251108064683826297567441812,0.0938441893372394297567441812,0.0312666171311432,4.177411261223535288941789157,45.288617756706721651417138596,47.081726041339657439565899602,1255259000
18.85,2,0.4631704436336324949594069340,0.467818323907889,0.467818323907889,0.463735261528548,0.463735261528548,0.108829079365262,0.1250894076831691385165618854,0.0938227905520259385165618854,0.0312666171311432,4.1766218939469400123817769916,45.281617677321185831666543119,47.075525772106149823944434502,1255926000
